0,3255.39,0.00,-5.50
0,3255.39,0.00,-7.70
0,3255.39,0.00,-5.20
0,3255.39,0.00,10.70
0,3255.39,0.00,-6.20
0,3255.39,0.00,-5.20
0,3251.42,0.00,-5.40
0,3255.39,0.00,-6.60
0,3259.35,0.00,-6.40
0,3255.39,0.00,-6.10
0,3255.39,0.00,-6.00
0,3255.39,0.00,2.60
0,3255.39,0.00,10.30
0,3255.39,0.00,-6.60
0,3255.39,0.00,-7.20
0,3255.39,0.00,7.30
0,3255.39,0.00,11.10
0,3255.39,0.00,-5.40
0,3255.39,0.00,10.30
0,3255.39,0.00,-6.00
0,3255.39,0.00,9.10
0,3255.39,0.00,-5.50
0,3255.39,0.00,-5.60
0,3259.35,0.00,11.80
0,3255.39,0.00,5.50
0,3255.39,0.00,-6.70
0,3255.39,0.00,3.40
0,3255.39,0.00,11.10
0,3251.42,0.00,-5.80
0,3255.39,0.00,11.50
0,3255.39,0.00,5.80
0,3255.39,0.00,11.30
0,3255.39,0.00,7.00
0,3255.39,0.00,11.80
0,3255.39,0.00,-3.70
0,3255.39,0.00,-5.10
0,3251.42,0.00,-5.50
0,3255.39,0.00,10.80
0,3251.42,0.00,-5.60
0,3251.42,0.00,-3.00
0,3255.39,0.00,-6.00
0,3255.39,0.00,4.30
0,3255.39,0.00,11.10
0,3251.42,0.00,-5.20
0,3255.39,0.00,-6.60
0,3251.42,0.00,-5.80
0,3255.39,0.00,7.00
0,3251.42,0.00,-5.80
0,3251.42,0.00,-5.50
0,3251.42,0.00,-5.80
0,3251.42,0.00,-5.10
0,3255.39,0.00,-4.90
0,3251.42,0.00,-4.60
0,3251.42,0.00,-5.60
0,3251.42,0.00,-6.40
0,3255.39,0.00,1.90
0,3255.39,0.00,-4.80
0,3255.39,0.00,5.80
0,3251.42,0.00,-6.00
0,3255.39,0.00,6.10
0,3255.39,0.00,12.70
0,3255.39,0.00,-3.20
0,3251.42,0.00,-5.50
0,3255.39,0.00,-6.10
0,3255.39,0.00,-5.70
0,3255.39,0.00,11.20
0,3255.39,0.00,-1.50
0,3251.42,0.00,-4.50
0,3255.39,0.00,8.40
0,3255.39,0.00,-4.80
0,3251.42,0.00,-6.30
0,3251.42,0.00,-6.00
0,3255.39,0.00,4.50
0,3251.42,0.00,-5.40
0,3251.42,0.00,-5.70
0,3251.42,0.00,-5.40
0,3251.42,0.00,-5.80
0,3251.42,0.00,-6.10
0,3251.42,0.00,-4.50
0,3255.39,0.00,-6.30
0,3251.42,0.00,-5.20
0,3255.39,0.00,10.60
0,3255.39,0.00,12.20
0,3251.42,0.00,-2.50
0,3251.42,0.00,-4.70
0,3255.39,0.00,5.00
0,3251.42,0.00,-5.50
0,3251.42,0.00,-4.90
0,3255.39,0.00,-4.90
0,3251.42,0.00,-5.10
0,3255.39,0.00,11.50
0,3255.39,0.00,10.80
0,3255.39,0.00,12.40
0,3251.42,0.00,-6.30
0,3251.42,0.00,-5.30
0,3255.39,0.00,11.90
0,3251.42,0.00,-5.10
0,3255.39,0.00,11.70
0,3251.42,0.00,-5.20
0,3255.39,0.00,11.50
0,3251.42,0.00,4.60
0,3255.39,0.00,12.60
0,3255.39,0.00,-2.60
0,3255.39,0.00,12.80
0,3251.42,0.00,-4.70
0,3251.42,0.00,-5.20
0,3251.42,0.00,-3.00
0,3251.42,0.00,-5.50
0,3255.39,0.00,7.30
0,3251.42,0.00,-4.50
0,3251.42,0.00,-4.50
0,3251.42,0.00,-5.70
0,3251.42,0.00,-4.90
0,3251.42,0.00,-5.20
0,3251.42,0.00,-5.00
0,3251.42,0.00,-5.00
0,3251.42,0.00,6.80
0,3255.39,0.00,-4.60
0,3255.39,0.00,-3.50
0,3255.39,0.00,12.50
0,3251.42,0.00,-4.80
0,3251.42,0.00,-4.30
0,3255.39,0.00,-4.90
0,3251.42,0.00,-5.40
0,3251.42,0.00,-5.70
0,3251.42,0.00,-4.60
0,3251.42,0.00,-5.50
0,3251.42,0.00,4.70
0,3255.39,0.00,-5.20
0,3255.39,0.00,-1.30
0,3255.39,0.00,-5.20
0,3251.42,0.00,-4.20
0,3255.39,0.00,11.70
0,3255.39,0.00,-5.40
0,3251.42,0.00,-2.50
0,3255.39,0.00,-5.10
0,3251.42,0.00,-3.90
0,3251.42,0.00,-4.80
0,3251.42,0.00,-4.70
0,3251.42,0.00,-4.40
0,3255.39,0.00,5.40
0,3251.42,0.00,-6.50
0,3251.42,0.00,-4.30
0,3255.39,0.00,13.00
0,3251.42,0.00,7.70
0,3251.42,0.00,-5.10
0,3251.42,0.00,-5.80
0,3255.39,0.00,12.30
0,3255.39,0.00,-3.70
0,3255.39,0.00,8.60
0,3251.42,0.00,-4.80
0,3251.42,0.00,-5.30
0,3251.42,0.00,-5.20
0,3255.39,0.00,1.90
0,3251.42,0.00,-5.00
0,3251.42,0.00,-4.70
0,3255.39,0.00,12.80
0,3251.42,0.00,-5.40
0,3251.42,0.00,-1.10
0,3251.42,0.00,12.10
0,3251.42,0.00,-5.00
0,3251.42,0.00,-6.00
0,3251.42,0.00,-4.90
0,3255.39,0.00,-5.30
0,3251.42,0.00,-4.60
0,3251.42,0.00,-6.30
0,3251.42,0.00,-5.10
0,3251.42,0.00,-5.40
0,3255.39,0.00,12.40
0,3251.42,0.00,-6.40
0,3251.42,0.00,4.20
0,3255.39,0.00,12.90
0,3251.42,0.00,-4.60
0,3251.42,0.00,-6.50
0,3251.42,0.00,-5.00
0,3255.39,0.00,12.30
0,3255.39,0.00,12.70
0,3255.39,0.00,9.90
0,3251.42,0.00,-5.10
0,3255.39,0.00,6.80
0,3251.42,0.00,-4.40
0,3251.42,0.00,-4.90
0,3251.42,0.00,-4.50
0,3255.39,0.00,-1.30
0,3251.42,0.00,-5.40
0,3251.42,0.00,-4.80
0,3255.39,0.00,13.30
0,3251.42,0.00,11.80
0,3255.39,0.00,10.50
0,3251.42,0.00,-4.90
0,3255.39,0.00,6.60
0,3251.42,0.00,12.40
0,3251.42,0.00,-3.40
0,3251.42,0.00,13.40
0,3251.42,0.00,-4.70
0,3251.42,0.00,-5.70
0,3255.39,0.00,12.00
0,3251.42,0.00,-3.90
0,3251.42,0.00,-4.30
0,3255.39,0.00,6.90
0,3251.42,0.00,-5.40
0,3251.42,0.00,5.60
0,3251.42,0.00,13.60
0,3251.42,0.00,-4.70
0,3251.42,0.00,-4.80
0,3251.42,0.00,-4.20
0,3251.42,0.00,1.30
0,3251.42,0.00,-4.60
0,3251.42,0.00,3.30
0,3255.39,0.00,12.70
0,3251.42,0.00,-5.40
0,3251.42,0.00,-5.40
0,3251.42,0.00,11.20
0,3255.39,0.00,11.00
0,3251.42,0.00,-4.90
0,3251.42,0.00,-4.20
0,3251.42,0.00,-5.60
0,3251.42,0.00,6.20
0,3251.42,0.00,-4.10
0,3251.42,0.00,-4.90
0,3251.42,0.00,-5.10
0,3255.39,0.00,-3.90
0,3251.42,0.00,-3.70
0,3251.42,0.00,-4.40
0,3255.39,0.00,5.80
0,3251.42,0.00,-5.00
0,3251.42,0.00,6.40
0,3251.42,0.00,-5.10
0,3251.42,0.00,-4.10
0,3251.42,0.00,-5.90
0,3251.42,0.00,10.60
0,3255.39,0.00,13.40
0,3251.42,0.00,-4.80
0,3251.42,0.00,-5.00
0,3251.42,0.00,-4.40
0,3255.39,0.00,14.10
0,3251.42,0.00,11.30
0,3251.42,0.00,-4.80
0,3255.39,0.00,-5.10
0,3251.42,0.00,-0.80
0,3251.42,0.00,-4.20
0,3251.42,0.00,-3.90
0,3251.42,0.00,-4.30
0,3251.42,0.00,-4.70
0,3255.39,0.00,13.00
0,3251.42,0.00,-4.20
0,3251.42,0.00,-4.70
0,3251.42,0.00,11.30
0,3255.39,0.00,11.50
0,3251.42,0.00,-4.30
0,3251.42,0.00,-3.60
0,3251.42,0.00,-4.10
0,3251.42,0.00,3.20
0,3251.42,0.00,-5.50
0,3251.42,0.00,-4.40
0,3251.42,0.00,-5.40
0,3251.42,0.00,-3.90
0,3251.42,0.00,-5.10
0,3255.39,0.00,12.50
0,3255.39,0.00,8.20
0,3251.42,0.00,-3.80
0,3251.42,0.00,-3.60
0,3251.42,0.00,-4.10
0,3251.42,0.00,11.50
0,3251.42,0.00,-2.60
0,3251.42,0.00,-4.40
0,3251.42,0.00,3.00
0,3255.39,0.00,13.20
0,3251.42,0.00,-4.80
0,3251.42,0.00,-3.90
0,3251.42,0.00,-3.30
0,3251.42,0.00,-4.10
0,3251.42,0.00,-5.30
0,3251.42,0.00,-4.40
0,3251.42,0.00,-4.50
0,3255.39,0.00,-3.70
0,3251.42,0.00,-4.40
0,3251.42,0.00,12.70
0,3251.42,0.00,-5.00
0,3251.42,0.00,11.70
0,3251.42,0.00,-4.50
0,3251.42,0.00,-4.50
0,3251.42,0.00,12.90
0,3251.42,0.00,-4.00
0,3251.42,0.00,-4.90
0,3251.42,0.00,-3.70
0,3251.42,0.00,-3.50
0,3255.39,0.00,-3.00
0,3251.42,0.00,-3.30
0,3251.42,0.00,-4.60
0,3251.42,0.00,-4.10
0,3255.39,0.00,-3.10
0,3251.42,0.00,-4.10
0,3251.42,0.00,-3.30
0,3251.42,0.00,0.80
0,3251.42,0.00,-4.50
0,3251.42,0.00,-4.40
0,3251.42,0.00,-3.90
0,3251.42,0.00,-4.00
0,3251.42,0.00,-4.20
0,3255.39,0.00,12.10
0,3255.39,0.00,10.50
0,3255.39,0.00,12.20
0,3251.42,0.00,-3.70
0,3251.42,0.00,-3.80
0,3251.42,0.00,-4.50
0,3251.42,0.00,12.80
0,3255.39,0.00,2.50
0,3251.42,0.00,13.30
0,3251.42,0.00,-3.80
0,3251.42,0.00,-5.30
0,3251.42,0.00,-4.60
0,3251.42,0.00,-2.40
0,3251.42,0.00,-3.20
0,3251.42,0.00,1.90
0,3255.39,0.00,-3.80
0,3251.42,0.00,-4.70
0,3251.42,0.00,-4.50
0,3255.39,0.00,13.40
0,3251.42,0.00,-4.00
0,3251.42,0.00,-4.60
0,3255.39,0.00,10.00
0,3251.42,0.00,-3.70
0,3251.42,0.00,-3.60
0,3251.42,0.00,-4.10
0,3251.42,0.00,-4.60
0,3251.42,0.00,-5.30
0,3255.39,0.00,12.90
0,3251.42,0.00,-3.20
0,3251.42,0.00,-3.80
0,3251.42,0.00,-3.80
0,3255.39,0.00,-4.30
0,3251.42,0.00,-4.10
0,3251.42,0.00,-3.20
0,3251.42,0.00,-3.60
0,3251.42,0.00,-0.70
0,3251.42,0.00,-4.20
0,3251.42,0.00,-3.30
0,3251.42,0.00,-4.90
0,3251.42,0.00,-3.20
0,3255.39,0.00,10.60
0,3251.42,0.00,-3.70
0,3251.42,0.00,3.00
0,3255.39,0.00,-3.80
0,3251.42,0.00,-3.50
0,3251.42,0.00,-3.80
0,3251.42,0.00,-4.20
0,3251.42,0.00,-3.30
0,3251.42,0.00,-3.40
0,3251.42,0.00,-3.50
0,3251.42,0.00,12.60
0,3255.39,0.00,6.10
0,3251.42,0.00,-4.50
0,3251.42,0.00,-3.50
0,3251.42,0.00,-3.80
0,3251.42,0.00,-1.90
0,3251.42,0.00,-3.30
0,3251.42,0.00,2.20
0,3255.39,0.00,-4.40
0,3251.42,0.00,-3.50
0,3255.39,0.00,14.10
0,3255.39,0.00,-3.30
0,3251.42,0.00,-3.70
0,3251.42,0.00,-4.80
0,3251.42,0.00,-2.50
0,3255.39,0.00,14.10
0,3251.42,0.00,12.40
0,3255.39,0.00,11.20
0,3251.42,0.00,-3.60
0,3251.42,0.00,-2.90
0,3251.42,0.00,-3.70
0,3251.42,0.00,-4.70
0,3251.42,0.00,-4.10
0,3255.39,0.00,12.50
0,3255.39,0.00,11.70
0,3251.42,0.00,-3.50
0,3251.42,0.00,-3.50
0,3255.39,0.00,13.60
0,3251.42,0.00,-4.10
0,3251.42,0.00,-3.70
0,3251.42,0.00,-3.10
0,3251.42,0.00,-3.70
0,3251.42,0.00,-3.60
0,3251.42,0.00,-3.90
0,3255.39,0.00,-3.50
0,3251.42,0.00,-3.60
0,3251.42,0.00,-3.70
0,3251.42,0.00,-3.60
0,3251.42,0.00,-3.10
0,3251.42,0.00,-3.60
0,3251.42,0.00,-2.90
0,3251.42,0.00,-4.60
0,3251.42,0.00,-4.30
0,3251.42,0.00,-3.00
0,3251.42,0.00,-2.50
0,3251.42,0.00,-3.10
0,3251.42,0.00,-3.00
0,3251.42,0.00,-3.70
0,3251.42,0.00,-5.00
0,3251.42,0.00,-3.00
0,3255.39,0.00,-2.70
0,3251.42,0.00,-3.40
0,3251.42,0.00,-4.10
0,3251.42,0.00,-4.30
0,3255.39,0.00,13.00
0,3251.42,0.00,-3.20
0,3251.42,0.00,-4.10
0,3251.42,0.00,12.70
0,3251.42,0.00,-4.00
0,3251.42,0.00,-3.10
0,3255.39,0.00,13.60
0,3251.42,0.00,-3.20
0,3251.42,0.00,-3.50
0,3255.39,0.00,8.00
0,3255.39,0.00,14.40
0,3251.42,0.00,-3.30
0,3251.42,0.00,-4.10
0,3255.39,0.00,9.80
0,3251.42,0.00,-3.50
0,3251.42,0.00,-3.00
0,3255.39,0.00,-2.60
0,3251.42,0.00,-4.10
0,3251.42,0.00,-3.30
0,3255.39,0.00,-1.70
0,3251.42,0.00,-3.40
0,3251.42,0.00,-3.10
0,3255.39,0.00,10.00
0,3251.42,0.00,-3.90
0,3251.42,0.00,-3.30
0,3251.42,0.00,13.20
0,3251.42,0.00,-3.80
0,3251.42,0.00,-3.10
0,3251.42,0.00,10.00
0,3255.39,0.00,14.80
0,3255.39,0.00,14.00
0,3251.42,0.00,-3.50
0,3251.42,0.00,-3.60
0,3251.42,0.00,-0.80
0,3251.42,0.00,-3.20
0,3251.42,0.00,-2.70
0,3251.42,0.00,-3.20
0,3255.39,0.00,5.30
0,3251.42,0.00,-3.40
0,3251.42,0.00,2.80
0,3251.42,0.00,12.50
0,3251.42,0.00,-3.10
0,3251.42,0.00,-2.40
0,3251.42,0.00,10.10
0,3251.42,0.00,-3.20
0,3251.42,0.00,-2.80
0,3255.39,0.00,13.90
0,3251.42,0.00,-2.70
0,3255.39,0.00,12.30
0,3251.42,0.00,-4.10
0,3251.42,0.00,-3.40
0,3251.42,0.00,-2.70
0,3255.39,0.00,10.60
0,3251.42,0.00,-3.40
0,3251.42,0.00,-4.20
0,3251.42,0.00,-4.30
0,3251.42,0.00,-3.40
0,3251.42,0.00,-3.10
0,3251.42,0.00,-3.20
0,3251.42,0.00,-3.70
0,3251.42,0.00,-3.20
0,3251.42,0.00,-2.80
0,3255.39,0.00,13.90
0,3251.42,0.00,-3.50
0,3251.42,0.00,-4.20
0,3251.42,0.00,0.80
0,3251.42,0.00,-3.30
0,3251.42,0.00,-3.20
0,3255.39,0.00,-3.40
0,3251.42,0.00,-3.90
0,3251.42,0.00,-3.50
0,3251.42,0.00,-2.60
0,3251.42,0.00,-3.10
0,3251.42,0.00,-3.50
0,3251.42,0.00,0.00
0,3251.42,0.00,7.70
0,3251.42,0.00,-3.10
0,3251.42,0.00,-3.40
0,3255.39,0.00,13.60
0,3251.42,0.00,-2.70
0,3251.42,0.00,-3.40
0,3251.42,0.00,-3.80
0,3251.42,0.00,-3.00
0,3251.42,0.00,13.40
0,3251.42,0.00,1.60
0,3251.42,0.00,-2.50
0,3251.42,0.00,1.30
0,3251.42,0.00,12.80
0,3251.42,0.00,-3.00
0,3251.42,0.00,-3.10
0,3251.42,0.00,7.10
0,3251.42,0.00,13.10
0,3251.42,0.00,-3.70
0,3251.42,0.00,-4.10
0,3255.39,0.00,13.80
0,3251.42,0.00,-4.40
0,3255.39,0.00,-2.80
0,3255.39,0.00,13.20
0,3251.42,0.00,-3.10
0,3251.42,0.00,-2.80
0,3251.42,0.00,-2.40
0,3255.39,0.00,6.00
0,3255.39,0.00,13.80
0,3251.42,0.00,-2.80
0,3251.42,0.00,-4.10
0,3251.42,0.00,9.70
0,3255.39,0.00,14.10
0,3251.42,0.00,-3.70
0,3251.42,0.00,-4.10
0,3251.42,0.00,-3.00
0,3251.42,0.00,-2.30
0,3251.42,0.00,-2.50
0,3251.42,0.00,-3.20
0,3251.42,0.00,-3.30
0,3251.42,0.00,2.40
0,3251.42,0.00,-2.80
0,3251.42,0.00,6.90
0,3251.42,0.00,-3.40
0,3255.39,0.00,13.30
0,3251.42,0.00,-3.10
0,3251.42,0.00,-2.60
0,3251.42,0.00,-3.60
0,3251.42,0.00,-3.50
0,3251.42,0.00,-3.70
0,3255.39,0.00,14.40
0,3251.42,0.00,-2.80
0,3251.42,0.00,-1.80
0,3251.42,0.00,9.40
0,3251.42,0.00,-3.40
0,3251.42,0.00,-2.90
0,3251.42,0.00,-2.60
0,3251.42,0.00,-2.40
0,3255.39,0.00,11.70
0,3251.42,0.00,-3.50
0,3251.42,0.00,2.80
0,3251.42,0.00,13.10
0,3251.42,0.00,6.70
0,3251.42,0.00,-3.60
0,3251.42,0.00,-4.10
0,3251.42,0.00,-4.10
0,3251.42,0.00,-2.70
0,3255.39,0.00,-2.40
0,3251.42,0.00,9.30
0,3251.42,0.00,-3.80
0,3251.42,0.00,-3.40
0,3251.42,0.00,-2.90
0,3255.39,0.00,15.10
0,3251.42,0.00,-2.90
0,3251.42,0.00,-3.10
0,3255.39,0.00,0.50
0,3251.42,0.00,-2.70
0,3251.42,0.00,-2.20
0,3251.42,0.00,-3.20
0,3251.42,0.00,-3.70
0,3251.42,0.00,-2.50
0,3251.42,0.00,-2.80
0,3255.39,0.00,13.30
0,3251.42,0.00,-2.10
0,3255.39,0.00,10.60
0,3251.42,0.00,-3.30
0,3251.42,0.00,-2.80
0,3251.42,0.00,-2.10
0,3251.42,0.00,-3.30
0,3251.42,0.00,14.10
0,3251.42,0.00,-3.00
0,3251.42,0.00,-3.40
0,3251.42,0.00,-2.30
0,3255.39,0.00,15.00
0,3251.42,0.00,10.90
0,3251.42,0.00,-3.40
0,3251.42,0.00,-2.90
0,3251.42,0.00,-2.40
0,3251.42,0.00,14.00
0,3251.42,0.00,-3.60
0,3251.42,0.00,-3.30
0,3251.42,0.00,10.40
0,3251.42,0.00,-2.90
0,3251.42,0.00,-2.40
0,3251.42,0.00,-2.90
0,3251.42,0.00,-2.80
0,3251.42,0.00,-3.20
0,3251.42,0.00,-2.20
0,3251.42,0.00,0.80
0,3251.42,0.00,-2.30
0,3251.42,0.00,-4.00
0,3251.42,0.00,-3.30
0,3255.39,0.00,3.20
0,3251.42,0.00,-2.30
0,3255.39,0.00,13.30
0,3255.39,0.00,13.60
0,3251.42,0.00,-3.70
0,3251.42,0.00,12.10
0,3251.42,0.00,-2.40
0,3251.42,0.00,-3.60
0,3251.42,0.00,-3.20
0,3255.39,0.00,7.40
0,3255.39,0.00,14.70
0,3251.42,0.00,-3.10
0,3255.39,0.00,-2.50
0,3251.42,0.00,-3.20
0,3251.42,0.00,-2.80
0,3251.42,0.00,-3.20
0,3251.42,0.00,9.80
0,3251.42,0.00,-2.90
0,3251.42,0.00,-3.20
0,3255.39,0.00,13.40
0,3251.42,0.00,-3.50
0,3251.42,0.00,-2.00
0,3251.42,0.00,14.30
0,3251.42,0.00,-3.60
0,3251.42,0.00,-3.30
0,3251.42,0.00,-2.60
0,3251.42,0.00,-2.40
0,3251.42,0.00,-3.00
0,3251.42,0.00,-4.10
0,3251.42,0.00,12.80
0,3251.42,0.00,-2.00
0,3251.42,0.00,13.70
0,3251.42,0.00,-2.60
0,3255.39,0.00,-2.60
0,3255.39,0.00,2.40
0,3251.42,0.00,-2.40
0,3255.39,0.00,14.50
0,3251.42,0.00,-3.10
0,3251.42,0.00,-3.30
0,3251.42,0.00,-3.60
0,3251.42,0.00,-2.90
0,3251.42,0.00,-2.50
0,3255.39,0.00,15.10
0,3251.42,0.00,-3.50
0,3251.42,0.00,-2.70
0,3251.42,0.00,-2.50
0,3251.42,0.00,-2.50
0,3251.42,0.00,-2.00
0,3251.42,0.00,-3.10
0,3251.42,0.00,-3.70
0,3251.42,0.00,-2.70
0,3251.42,0.00,-2.80
0,3251.42,0.00,-3.10
0,3251.42,0.00,-3.60
0,3251.42,0.00,-3.50
0,3251.42,0.00,-2.10
0,3255.39,0.00,15.10
0,3251.42,0.00,-2.60
0,3251.42,0.00,-2.80
0,3255.39,0.00,-1.60
0,3251.42,0.00,-1.70
0,3251.42,0.00,-2.80
0,3251.42,0.00,-3.20
0,3251.42,0.00,13.50
0,3251.42,0.00,-3.30
0,3251.42,0.00,13.30
0,3251.42,0.00,-2.80
0,3251.42,0.00,-2.40
0,3251.42,0.00,-3.10
0,3251.42,0.00,-2.90
0,3251.42,0.00,-2.70
0,3251.42,0.00,-1.90
0,3251.42,0.00,-2.50
0,3251.42,0.00,-2.80
0,3251.42,0.00,-4.10
0,3251.42,0.00,0.20
0,3251.42,0.00,-2.30
0,3251.42,0.00,-2.60
0,3251.42,0.00,-3.00
0,3251.42,0.00,-3.30
0,3251.42,0.00,-3.00
0,3251.42,0.00,-2.70
0,3251.42,0.00,7.90
0,3251.42,0.00,-2.60
0,3251.42,0.00,2.10
0,3251.42,0.00,14.00
0,3251.42,0.00,-2.80
0,3255.39,0.00,-2.30
0,3251.42,0.00,-2.30
0,3251.42,0.00,-2.40
0,3251.42,0.00,-3.30
0,3251.42,0.00,-2.70
0,3255.39,0.00,3.00
0,3255.39,0.00,14.90
0,3251.42,0.00,-2.70
0,3251.42,0.00,-2.70
0,3251.42,0.00,-3.50
0,3251.42,0.00,-3.00
0,3251.42,0.00,-2.20
0,3251.42,0.00,-3.70
0,3251.42,0.00,10.50
0,3251.42,0.00,-3.70
0,3251.42,0.00,-2.60
0,3255.39,0.00,14.90
0,3251.42,0.00,-2.10
0,3251.42,0.00,-2.50
0,3251.42,0.00,-3.20
0,3251.42,0.00,-1.60
0,3251.42,0.00,-3.10
0,3255.39,0.00,14.50
0,3251.42,0.00,-2.50
0,3251.42,0.00,-2.40
0,3247.46,0.00,-2.20
0,3255.39,0.00,10.20
0,3251.42,0.00,-3.90
0,3251.42,0.00,-1.70
0,3251.42,0.00,-3.10
0,3251.42,0.00,-2.40
0,3247.46,0.00,-3.10
0,3251.42,0.00,-2.90
0,3251.42,0.00,14.70
0,3251.42,0.00,-2.50
0,3251.42,0.00,-2.90
0,3247.46,0.00,-2.50
0,3251.42,0.00,-3.10
0,3255.39,0.00,14.80
0,3251.42,0.00,-1.90
0,3251.42,0.00,-2.00
0,3251.42,0.00,-2.10
0,3251.42,0.00,-2.70
0,3251.42,0.00,-2.00
0,3251.42,0.00,-1.10
0,3251.42,0.00,-2.60
0,3251.42,0.00,13.30
0,3251.42,0.00,-2.60
0,3247.46,0.00,-3.30
0,3251.42,0.00,-3.20
0,3251.42,0.00,-2.50
0,3251.42,0.00,4.30
0,3251.42,0.00,-3.50
0,3251.42,0.00,-2.70
0,3251.42,0.00,-2.50
0,3251.42,0.00,-2.80
0,3251.42,0.00,-2.50
0,3251.42,0.00,-1.80
0,3251.42,0.00,-3.20
0,3255.39,0.00,14.30
0,3251.42,0.00,-2.50
0,3251.42,0.00,14.40
0,3251.42,0.00,-1.80
0,3251.42,0.00,-2.80
0,3251.42,0.00,-3.60
0,3251.42,0.00,-1.40
0,3251.42,0.00,14.80
0,3251.42,0.00,-2.50
0,3255.39,0.00,15.50
0,3251.42,0.00,-2.50
0,3251.42,0.00,-2.30
0,3251.42,0.00,-1.60
0,3251.42,0.00,-1.90
0,3251.42,0.00,-1.90
0,3251.42,0.00,14.40
0,3247.46,0.00,-2.80
0,3251.42,0.00,-1.80
0,3251.42,0.00,-2.00
0,3251.42,0.00,-2.30
0,3255.39,0.00,15.00
0,3251.42,0.00,-2.70
0,3251.42,0.00,-3.10
0,3251.42,0.00,-2.30
0,3251.42,0.00,-2.60
0,3251.42,0.00,-2.30
0,3251.42,0.00,0.50
0,3255.39,0.00,14.60
0,3251.42,0.00,-2.30
0,3247.46,0.00,-1.90
0,3251.42,0.00,-3.20
0,3251.42,0.00,-2.50
0,3251.42,0.00,-2.40
0,3251.42,0.00,-1.80
0,3251.42,0.00,6.20
0,3251.42,0.00,-2.60
0,3251.42,0.00,-2.00
0,3251.42,0.00,-1.80
0,3251.42,0.00,-2.70
0,3251.42,0.00,8.00
0,3251.42,0.00,-2.80
0,3251.42,0.00,9.40
0,3251.42,0.00,-2.10
0,3251.42,0.00,-2.30
0,3251.42,0.00,-3.80
0,3251.42,0.00,-3.30
0,3251.42,0.00,-1.50
0,3255.39,0.00,16.10
0,3251.42,0.00,6.60
0,3251.42,0.00,-2.40
0,3251.42,0.00,7.60
0,3247.46,0.00,-3.60
0,3251.42,0.00,-1.40
0,3251.42,0.00,-1.80
0,3251.42,0.00,-2.50
0,3251.42,0.00,-3.40
0,3251.42,0.00,-2.50
0,3251.42,0.00,14.60
0,3251.42,0.00,-2.50
0,3251.42,0.00,-2.70
0,3251.42,0.00,-1.70
0,3251.42,0.00,-2.60
0,3251.42,0.00,-2.80
0,3251.42,0.00,-2.30
0,3251.42,0.00,14.70
0,3251.42,0.00,-1.50
0,3251.42,0.00,14.60
0,3251.42,0.00,-2.40
0,3255.39,0.00,14.00
0,3251.42,0.00,-2.10
0,3251.42,0.00,-2.20
0,3251.42,0.00,-2.70
0,3251.42,0.00,-2.70
0,3251.42,0.00,-2.50
0,3251.42,0.00,-2.20
0,3251.42,0.00,-3.20
0,3251.42,0.00,-2.90
0,3251.42,0.00,-2.20
0,3251.42,0.00,-1.70
0,3251.42,0.00,-3.00
0,3251.42,0.00,-1.60
0,3251.42,0.00,-1.70
0,3251.42,0.00,-2.20
0,3251.42,0.00,-2.80
0,3251.42,0.00,13.60
0,3251.42,0.00,-1.90
0,3251.42,0.00,-2.00
0,3251.42,0.00,-2.60
0,3251.42,0.00,-2.70
0,3255.39,0.00,15.10
0,3251.42,0.00,-1.30
0,3251.42,0.00,-1.20
0,3251.42,0.00,7.00
0,3251.42,0.00,-3.20
0,3251.42,0.00,-2.50
0,3251.42,0.00,-1.90
0,3251.42,0.00,-2.60
0,3251.42,0.00,-3.10
0,3251.42,0.00,-3.50
0,3235.56,0.00,-144.90
0,3255.39,0.00,15.30
0,3251.42,0.00,-2.20
0,3251.42,0.00,-2.30
0,3251.42,0.00,-3.20
0,3251.42,0.00,-3.00
0,3251.42,0.00,4.70
0,3251.42,0.00,-3.30
0,3247.46,0.00,-2.00
0,3251.42,0.00,-2.60
0,3247.46,0.00,-2.70
0,3251.42,0.00,-2.00
0,3251.42,0.00,-1.40
0,3251.42,0.00,-2.30
0,3251.42,0.00,-3.00
0,3251.42,0.00,-2.60
0,3251.42,0.00,-1.80
0,3251.42,0.00,-2.00
0,3251.42,0.00,-3.00
0,3251.42,0.00,14.20
0,3251.42,0.00,-1.80
0,3251.42,0.00,-2.40
0,3251.42,0.00,-2.40
0,3247.46,0.00,-2.10
0,3255.39,0.00,14.60
0,3251.42,0.00,7.40
0,3247.46,0.00,-1.20
0,3247.46,0.00,-2.30
0,3251.42,0.00,-2.90
0,3251.42,0.00,-3.20
0,3251.42,0.00,-2.70
0,3251.42,0.00,-1.70
0,3251.42,0.00,-1.90
0,3251.42,0.00,-2.70
0,3251.42,0.00,14.50
0,3251.42,0.00,-2.00
0,3251.42,0.00,15.10
0,3251.42,0.00,-1.50
0,3247.46,0.00,-2.80
0,3251.42,0.00,-3.40
0,3251.42,0.00,-1.80
0,3251.42,0.00,-2.30
0,3251.42,0.00,7.30
0,3251.42,0.00,-2.50
0,3251.42,0.00,-2.30
0,3251.42,0.00,-1.50
0,3247.46,0.00,-2.00
0,3251.42,0.00,-2.60
0,3251.42,0.00,-2.80
0,3251.42,0.00,2.10
0,3251.42,0.00,-2.90
0,3251.42,0.00,-2.60
0,3251.42,0.00,-2.30
0,3251.42,0.00,-2.00
