0.00,-0.00,0.00,0.00,1676
0.00,-0.00,0.00,0.00,1676
0.00,-0.00,0.00,0.00,3348
0.00,0.00,0.00,0.00,5031
0.00,0.00,0.00,0.00,6716
0.00,0.00,0.00,0.00,8399
0.00,0.00,0.00,0.00,10084
0.00,0.00,0.00,0.00,11767
0.00,0.00,0.00,0.00,13452
0.00,-0.00,0.00,0.00,15135
0.01,0.00,0.00,0.00,16820
0.01,0.00,0.00,0.00,18503
0.01,0.00,0.00,0.00,20188
0.01,0.00,0.00,0.00,21872
0.01,0.00,0.00,0.00,23556
0.01,-0.00,0.00,0.00,25240
0.01,0.00,0.00,0.00,26924
0.01,0.00,0.00,0.00,28608
0.01,0.00,0.00,0.00,30291
0.01,0.00,0.00,0.00,31976
0.01,0.00,0.00,0.00,33648
0.01,0.00,0.00,0.00,35332
0.01,0.00,0.00,0.00,37016
0.01,0.00,0.00,0.00,38695
0.01,0.00,0.00,0.00,40380
0.01,0.00,0.00,0.00,42063
0.01,0.00,0.00,0.00,43748
0.01,0.00,0.00,0.00,45427
0.01,0.00,0.00,0.00,47112
0.01,0.00,0.00,0.00,48796
0.02,0.00,0.00,0.00,50480
0.02,0.00,0.00,0.00,52164
0.02,0.00,0.00,0.00,53848
0.02,-0.00,0.00,0.00,55532
0.02,0.00,0.00,0.00,57216
0.02,0.00,0.00,0.00,58900
0.02,0.00,0.00,0.00,60583
0.02,0.00,0.00,0.00,62268
0.02,0.00,0.00,0.00,63964
0.02,0.00,0.00,0.00,65644
0.02,0.00,0.00,0.00,67328
0.02,0.00,0.00,0.00,69012
0.02,0.00,0.00,0.00,70695
0.02,0.00,0.00,0.00,72380
0.02,0.00,0.00,0.00,74063
0.02,0.00,0.00,0.00,75748
0.02,0.00,0.00,0.00,77431
0.02,0.00,0.00,0.00,79116
0.02,0.00,0.00,0.00,80799
0.02,0.00,0.00,0.00,82484
0.02,0.00,0.00,0.00,84167
0.03,0.00,0.00,0.00,85852
0.03,0.00,0.00,0.00,87556
0.03,0.00,0.00,0.00,89236
0.03,0.00,0.00,0.00,90915
0.03,0.00,0.00,0.00,92596
0.03,0.00,0.00,0.00,94279
0.03,0.00,0.00,0.00,95972
0.03,0.00,0.00,0.00,97651
0.03,0.00,0.00,0.00,99336
0.03,0.00,0.00,0.00,101016
0.03,0.00,0.00,0.00,102700
0.03,0.00,0.00,0.00,104384
0.03,0.00,0.00,0.00,106067
0.03,0.00,0.00,0.00,107752
0.03,0.00,0.00,0.00,109431
0.03,0.00,0.00,0.00,111116
0.03,0.00,0.00,0.00,112799
0.03,0.00,0.00,0.00,114484
0.03,0.00,0.00,0.00,116168
0.03,0.00,0.00,0.00,117852
0.04,0.00,0.00,0.00,119536
0.04,0.00,0.00,0.00,121220
0.04,0.00,0.00,0.00,122904
0.04,0.00,0.00,0.00,124588
0.04,-0.00,0.00,0.00,126268
0.04,0.00,0.00,0.00,127964
0.04,0.00,0.00,0.00,129648
0.04,0.00,0.00,0.00,131332
0.04,0.00,0.00,0.00,133015
0.04,0.00,0.00,0.00,134700
0.04,0.00,0.00,0.00,136384
0.04,0.00,0.00,0.00,138067
0.04,0.00,0.00,0.00,139748
0.04,0.00,0.00,0.00,141431
0.04,0.00,0.00,0.00,143112
0.04,0.00,0.00,0.00,144792
0.04,0.00,0.00,0.00,146476
0.04,0.00,0.00,0.00,148160
0.04,0.00,0.00,0.00,149843
0.05,0.00,0.00,0.00,151528
0.05,0.00,0.00,0.00,153211
0.05,0.00,0.00,0.00,154896
0.05,0.00,0.00,0.00,156579
0.05,0.00,0.00,0.00,158276
0.05,0.00,0.00,0.00,159960
0.05,0.00,0.00,0.00,161640
0.05,0.00,0.00,0.00,163323
0.05,0.00,0.00,0.00,165008
0.05,0.00,0.00,0.00,166691
0.05,0.00,0.00,0.00,168376
0.05,0.00,0.00,0.00,170059
0.05,0.00,0.00,0.00,171744
0.05,0.00,0.00,0.00,173427
0.05,-0.00,0.00,0.00,175112
0.05,0.00,0.00,0.00,176796
0.05,0.00,0.00,0.00,178480
0.05,0.00,0.00,0.00,180164
0.05,-0.00,0.00,0.00,181848
0.05,0.00,0.00,0.00,183532
0.06,0.00,0.00,0.00,185216
0.06,0.00,0.00,0.00,186900
0.06,-0.00,0.00,0.00,188596
0.06,-0.00,0.00,0.00,190280
0.06,0.00,0.00,0.00,191984
0.06,0.00,0.00,0.00,193668
0.06,0.00,0.00,0.00,195352
0.06,0.00,0.00,0.00,197036
0.06,0.00,0.00,0.00,198720
0.06,0.00,0.00,0.00,200403
0.00,-0.00,0.00,0.00,1676
0.00,-0.00,0.00,0.00,3348
0.00,-0.00,0.00,0.00,1676
0.00,-0.00,0.00,0.00,1676
0.00,-0.00,0.00,0.00,3348
0.00,0.00,0.00,0.00,5031
0.00,0.00,0.00,0.00,6716
0.01,0.00,0.00,0.00,8399
0.01,0.00,0.00,0.00,10084
0.01,0.00,0.00,0.00,11767
0.01,-0.00,0.00,0.00,13452
0.01,0.00,0.00,0.00,15148
0.01,0.00,0.00,0.00,16832
0.01,0.00,0.00,0.00,18515
0.01,0.00,0.00,0.00,20200
0.01,0.00,0.00,0.00,21883
0.01,0.00,0.00,0.00,23568
0.02,0.00,0.00,0.00,25251
0.02,0.00,0.00,0.00,26936
0.02,0.00,0.00,0.00,28619
0.02,0.00,0.00,0.00,30300
0.02,0.00,0.00,0.00,31984
0.02,0.00,0.00,0.00,33668
0.02,0.00,0.00,0.00,35352
0.02,0.00,0.00,0.00,37036
0.02,0.00,0.00,0.00,38716
0.02,0.00,0.00,0.00,40395
0.03,0.00,0.00,0.00,42080
0.03,0.00,0.00,0.00,43763
0.03,0.00,0.00,0.00,45448
0.03,0.00,0.00,0.00,47143
0.03,0.00,0.00,0.00,48827
0.03,0.00,0.00,0.00,50507
0.03,0.00,0.00,0.00,52192
0.03,0.00,0.00,0.00,53875
0.03,0.00,0.00,0.00,55560
0.03,0.00,0.00,0.00,57240
0.03,0.00,0.00,0.00,58924
0.04,0.00,0.00,0.00,60608
0.04,0.00,0.00,0.00,62291
0.04,0.00,0.00,0.00,63976
0.04,0.00,0.00,0.00,65659
0.04,0.00,0.00,0.00,67344
0.04,0.00,0.00,0.00,69027
0.04,0.00,0.00,0.00,70712
0.04,-0.00,0.00,0.00,72395
0.04,0.00,0.00,0.00,74080
0.04,0.00,0.00,0.00,75763
0.05,0.00,0.00,0.00,77448
0.05,0.00,0.00,0.00,79143
0.05,0.00,0.00,0.00,80828
0.05,0.00,0.00,0.00,82511
0.05,0.00,0.00,0.00,84196
0.05,0.00,0.00,0.00,85879
0.05,0.00,0.00,0.00,87564
0.05,0.00,0.00,0.00,89248
0.05,-0.00,0.00,0.00,90951
0.05,0.00,0.00,0.00,92632
0.06,0.00,0.00,0.00,94312
0.06,0.00,0.00,0.00,95991
0.06,0.00,0.00,0.00,97672
0.06,0.00,0.00,0.00,99352
0.06,0.00,0.00,0.00,101031
0.06,0.00,0.00,0.00,102716
0.06,0.00,0.00,0.00,104399
0.06,0.00,0.00,0.00,106084
0.06,0.00,0.00,0.00,107767
0.06,0.00,0.00,0.00,109448
0.07,0.00,0.00,0.00,111143
0.07,0.00,0.00,0.00,112828
0.07,0.00,0.00,0.00,114511
0.07,0.00,0.00,0.00,116196
0.07,0.00,0.00,0.00,117879
0.07,0.00,0.00,0.00,119560
0.07,0.00,0.00,0.00,121244
0.07,0.00,0.00,0.00,122928
0.07,0.00,0.00,0.00,124612
0.07,0.00,0.00,0.00,126296
0.08,0.00,0.00,0.00,127980
0.08,0.00,0.00,0.00,129664
0.08,0.00,0.00,0.00,131348
0.08,0.00,0.00,0.00,133031
0.08,0.00,0.00,0.00,134716
0.08,0.00,0.00,0.00,136399
0.08,0.00,0.00,0.00,138084
0.08,0.00,0.00,0.00,139767
0.08,0.00,0.00,0.00,141464
0.08,-0.00,0.00,0.00,143148
0.09,0.00,0.00,0.00,144832
0.09,0.00,0.00,0.00,146515
0.09,0.00,0.00,0.00,148200
0.09,0.00,0.00,0.00,149883
0.09,0.00,0.00,0.00,151568
0.09,0.00,0.00,0.00,153251
0.09,0.00,0.00,0.00,154936
0.09,0.00,0.00,0.00,156619
0.09,0.00,0.00,0.00,158304
0.10,0.00,0.00,0.00,159987
0.10,0.00,0.00,0.00,161672
0.10,0.00,0.00,0.00,163356
0.10,0.00,0.00,0.00,165040
0.10,0.00,0.00,0.00,166724
0.10,0.00,0.00,0.00,168408
0.10,-0.00,0.00,0.00,170092
0.10,0.00,0.00,0.00,171788
0.10,0.00,0.00,0.00,173471
0.10,0.00,0.00,0.00,175156
0.11,0.00,0.00,0.00,176840
0.11,0.00,0.00,0.00,178524
0.11,0.00,0.00,0.00,180208
0.11,0.00,0.00,0.00,181892
0.11,0.00,0.00,0.00,183576
0.11,0.00,0.00,0.00,185260
0.11,0.00,0.00,0.00,186943
0.11,0.00,0.00,0.00,188627
0.11,0.00,0.00,0.00,190312
0.11,0.00,0.00,0.00,191995
0.12,0.00,0.00,0.00,193680
0.12,0.00,0.00,0.00,195392
0.12,0.00,0.00,0.00,197075
0.12,0.00,0.00,0.00,198760
0.12,0.00,0.00,0.00,200443
0.12,0.00,0.00,0.00,202136
0.12,0.00,0.00,0.00,203820
0.12,0.00,0.00,0.00,205503
0.12,0.00,0.00,0.00,207183
0.12,0.00,0.00,0.00,208868
0.13,0.00,0.00,0.00,210551
0.13,0.00,0.00,0.00,212236
0.13,0.00,0.00,0.00,213919
0.13,0.00,0.00,0.00,215600
0.13,0.00,0.00,0.00,217284
0.13,0.00,0.00,0.00,218963
0.13,0.00,0.00,0.00,220648
0.13,0.00,0.00,0.00,222327
0.13,0.00,0.00,0.00,224012
0.13,0.00,0.00,0.00,225695
0.14,0.00,0.00,0.00,227380
0.14,0.00,0.00,0.00,229060
0.14,0.00,0.00,0.00,230744
0.14,0.00,0.00,0.00,232428
0.14,0.00,0.00,0.00,234124
0.14,0.00,0.00,0.00,235808
0.14,0.00,0.00,0.00,237492
0.14,-0.00,0.00,0.00,239176
0.14,0.00,0.00,0.00,240860
0.14,0.00,0.00,0.00,242544
0.15,0.00,0.00,0.00,244228
0.15,0.00,0.00,0.00,245911
0.15,0.00,0.00,0.00,247596
0.15,0.00,0.00,0.00,249276
0.15,0.00,0.00,0.00,250959
0.15,0.00,0.00,0.00,252644
0.15,0.00,0.00,0.00,254327
0.15,0.00,0.00,0.00,256012
0.15,0.00,0.00,0.00,257695
0.15,0.00,0.00,0.00,259380
0.16,0.00,0.00,0.00,261063
0.16,0.00,0.00,0.00,262748
0.16,0.00,0.00,0.00,264443
0.16,0.00,0.00,0.00,266128
0.16,0.00,0.00,0.00,267811
0.16,0.00,0.00,0.00,269496
0.16,0.00,0.00,0.00,271179
0.16,0.00,0.00,0.00,272864
0.16,0.00,0.00,0.00,274547
0.16,0.00,0.00,0.00,276232
0.17,0.00,0.00,0.00,277916
0.17,0.00,0.00,0.00,279600
0.17,0.00,0.00,0.00,281284
0.17,0.00,0.00,0.00,282968
0.17,0.00,0.00,0.00,284652
0.17,0.00,0.00,0.00,286336
0.17,0.00,0.00,0.00,288020
0.17,0.00,0.00,0.00,289703
0.17,0.00,0.00,0.00,291388
0.17,0.00,0.00,0.00,293071
0.18,0.00,0.00,0.00,294768
0.18,0.00,0.00,0.00,296452
0.18,0.00,0.00,0.00,298156
0.18,0.00,0.00,0.00,299840
0.18,0.00,0.00,0.00,301519
0.18,0.00,0.00,0.00,303204
0.18,0.00,0.00,0.00,304887
0.18,0.00,0.00,0.00,306568
0.18,0.00,0.00,0.00,308252
0.18,0.00,0.00,0.00,309936
0.19,0.00,0.00,0.00,311620
0.19,0.00,0.00,0.00,313304
0.19,0.00,0.00,0.00,314988
0.19,-0.00,0.00,0.00,316672
0.19,0.00,0.00,0.00,318356
0.19,0.00,0.00,0.00,320039
0.19,0.00,0.00,0.00,321720
0.19,0.00,0.00,0.00,323403
0.19,0.00,0.00,0.00,325100
0.19,0.00,0.00,0.00,326779
0.20,0.00,0.00,0.00,328464
0.20,0.00,0.00,0.00,330144
0.20,0.00,0.00,0.00,331828
0.20,0.00,0.00,0.00,333512
0.20,0.00,0.00,0.00,335196
0.20,0.00,0.00,0.00,336879
0.20,0.00,0.00,0.00,338564
0.20,0.00,0.00,0.00,340248
0.20,0.00,0.00,0.00,341932
0.20,0.00,0.00,0.00,343616
0.21,0.00,0.00,0.00,345299
0.21,0.00,0.00,0.00,346984
0.21,0.00,0.00,0.00,348667
0.21,0.00,0.00,0.00,350352
0.21,0.00,0.00,0.00,352035
0.21,0.00,0.00,0.00,353720
0.21,0.00,0.00,0.00,355403
0.21,-0.00,0.00,0.00,357100
0.21,0.00,0.00,0.00,358784
0.21,0.00,0.00,0.00,360468
0.22,0.00,0.00,0.00,362151
0.22,0.00,0.00,0.00,363836
0.22,0.00,0.00,0.00,365519
0.22,0.00,0.00,0.00,367204
0.22,0.00,0.00,0.00,368887
0.22,0.00,0.00,0.00,370572
0.22,0.00,0.00,0.00,372255
0.22,0.00,0.00,0.00,373940
0.22,0.00,0.00,0.00,375623
0.22,0.00,0.00,0.00,377308
0.23,0.00,0.00,0.00,378992
0.23,0.00,0.00,0.00,380676
0.23,0.00,0.00,0.00,382359
0.23,0.00,0.00,0.00,384044
0.23,0.00,0.00,0.00,385728
0.23,0.00,0.00,0.00,387424
0.23,0.00,0.00,0.00,389108
0.23,0.00,0.00,0.00,390792
0.23,0.00,0.00,0.00,392476
0.23,-0.00,0.00,0.00,394160
0.24,0.00,0.00,0.00,395844
0.24,-0.00,0.00,0.00,397528
0.24,0.00,0.00,0.00,399212
0.24,0.00,0.00,0.00,400896
0.24,0.00,0.00,0.00,402599
0.24,0.00,0.00,0.00,404284
0.24,0.00,0.00,0.00,405967
0.24,0.00,0.00,0.00,407652
0.24,0.00,0.00,0.00,409335
0.24,0.00,0.00,0.00,411016
0.25,0.00,0.00,0.00,412699
0.25,0.00,0.00,0.00,414384
0.25,0.00,0.00,0.00,416068
0.25,0.00,0.00,0.00,417760
0.25,0.00,0.00,0.00,419443
0.25,0.00,0.00,0.00,421128
0.25,0.00,0.00,0.00,422812
0.25,0.00,0.00,0.00,424496
0.25,0.00,0.00,0.00,426176
